name,RA,DEC,Plate,MJD,FiberID
b'J133955.9+544904',204.98328,54.8178,8206,57424,593
b'J160851.5+085314',242.21484,8.88728,1730,53498,413
b'J093332.2+485812',143.38458,48.97008,901,52641,201
b'J144108.3+522603',220.28494,52.43418,1327,52781,553
b'J224721.3+215832',341.83895,21.9758,7587,57297,150
b'J134447.8+453158',206.19932,45.53296,7429,56740,184
b'J120829.3+341131',182.12243,34.19197,2089,53498,517
b'J143117.8+325127',217.82417,32.85759,1841,53491,494
b'J152937.6+543144',232.40696,54.52891,6714,56447,750
b'J142444.4+263633',216.18538,26.60936,6015,56096,763
b'J142242.3+225919',215.67633,22.98862,2132,53493,289
b'J144548.6+291106',221.4527,29.18507,2141,53764,233
b'J162518.1+303432',246.3256199,30.5757899,1421,53149,459
b'J081240.9+390945',123.17083,39.16274,759,52254,122
b'J151138.3+575509',227.9097,57.91917,612,52079,426
b'J100027.3+025947',150.11327,2.9964656,500,51994,612
b'J124153.7+572113',190.47385,57.35363,1317,52765,437
b'J120618.2+233344',181.57587,23.56239,2644,54210,329
b'J155051.2+564706',237.71351,56.78516,617,52072,595
b'J000859.2+255311',2.24678,25.88644,7664,57367,696
b'J131704.3+373536',199.26833,37.59339,2032,53815,517
b'J133532.5+250224',203.88542,25.04019,2665,54232,573
b'J095157.8+570859',147.99084,57.14999,558,52317,279
b'J120821.8+222000',182.09123,22.33343,2644,54210,234
b'J094946.2+444005',147.44278,44.66814,8286,57062,553
b'J101935.3+483244',154.89737,48.54579,873,52674,495
b'J125155.9+244846',192.98306,24.81294,2661,54505,156
b'J171331.1+433702',258.37981,43.61747,6062,56091,112
b'J222310.5+253249',335.79416,25.54709,7648,57329,724
b'J105506.3+424532',163.77632,42.75905,1362,53050,131
b'J235743.7+062001',359.43213,6.33365,4535,55860,384
b'J141552.9+250043',213.97052,25.01219,2128,53800,415
b'J143511.5+360445',218.79822,36.07932,1645,53172,526
b'J160844.9+563643',242.18747,56.61219,6793,56430,746
b'J145001.0+525131',222.50429,52.85879,1163,52669,125
b'J100621.9+124541',151.59107,12.761301,1744,53055,596
b'J142110.2+361357',215.29267,36.23257,1643,53143,638
b'J141720.1+334543',214.33379,33.76215,1840,53472,358
b'J105639.8+575728',164.16597,57.95803,949,52427,160
b'J092238.3+264145',140.65975,26.696,1940,53383,320
b'J142126.5+394334',215.36045,39.72614,1348,53084,205
b'J141739.3+381828',214.41415,38.30784,1380,53084,155
b'J083451.0+095040',128.71269,9.84456,2572,54056,609
b'J132009.6-002043',200.04032,-0.3453,296,51984,196
b'J110301.5+560336',165.75641,56.06008,907,52373,629
b'J081100.0+413353',122.75013,41.56484,8292,57373,116
b'J023545.9+024752',38.9413,2.79789,7824,57282,792
b'J020408.6+042903',31.036177,4.4840509,8736,57400,768
b'J081442.6+460507',123.67751,46.08548,6391,56329,981
b'J143535.2+260726',218.89686,26.12406,2135,53827,606
b'J112621.0+314409',171.58789,31.7359399,1974,53430,335
b'J105912.0+175428',164.8001399,17.9077999,2485,54176,231
b'J225428.1+233042',343.61719,23.51188,7613,56988,643
b'J125044.2+191437',192.68448,19.24384,2615,54483,318
b'J145227.9+241358',223.11627,24.23304,2143,54184,106
b'J115229.6+604800',178.12372,60.80007,953,52411,525
b'J144213.9+393507',220.55796,39.58546,1350,52786,457
b'J123213.9+565547',188.05807,56.929649,1316,52790,167
b'J101042.2+594428',152.67586,59.74132,770,52282,38
b'J113329.0+585803',173.37108,58.96754,952,52409,145
b'J140056.1+565750',210.2337599,56.9640499,1159,52669,198
b'J170706.7+350546',256.7781,35.09627,974,52427,548
b'J153535.9+453547',233.89989,45.59657,1332,52781,141
b'J152732.0+384318',231.88353,38.72191,4979,56045,80
b'J022851.3-051229',37.214,-5.20821,7235,56603,308
b'J103442.5+295909',158.67725,29.98595,2354,53799,598
b'J134309.3+514158',205.7891,51.69957,1669,53433,454
b'J110710.5+402240',166.79388,40.377861,4620,55652,376
b'J000803.1-030943',2.01322,-3.16206,7898,57363,880
b'J112516.4+294712',171.31845,29.78668,2217,53794,467
b'J155637.0+231732',239.15458,23.29238,3935,55326,670
b'J163816.6+220110',249.56934,22.01959,1570,53149,429
b'J005917.7+002524',14.82377,0.42339,693,52254,435
b'J090821.4+273603',137.08939,27.60109,1935,53387,500
b'J095545.0+492455',148.93771,49.41532,1005,52703,605
b'J120918.6+261623',182.32752,26.27314,2229,53823,282
b'J141449.5+355708',213.70658,35.95241,3859,55246,502
b'J083124.1+560931',127.85045,56.15875,1783,53386,520
b'J144426.4+231012',221.11038,23.17023,2140,53858,592
b'J145737.0+393550',224.4044,39.59723,1398,53146,236
b'J132415.2+354505',201.06337,35.75141,2023,53851,581
b'J012249.2+070831',20.70533,7.14199,2329,53725,194
b'J131241.2+494222',198.17205,49.70615,1281,52753,504
b'J104519.9+532849',161.33296,53.48035,1010,52649,412
b'J160737.2+475006',241.9053,47.834946,813,52354,607
b'J141136.3+013709',212.90157,1.61917,533,51994,308
b'J101702.6+353404',154.26123,35.56781,4568,55600,146
b'J131500.0+091135',198.74984,9.1930122,5426,55987,410
b'J103403.0+503848',158.51278,50.64667,875,52354,373
b'J015331.7-012050',28.38218999,-1.3473099,7844,56982,963
b'J143741.7+060255',219.42412,6.04866,1828,53504,160
b'J171139.9+301004',257.91653,30.16779,978,52441,311
b'J230347.7+004610',345.94882,0.76964,4207,55475,954
b'J144204.9+281215',220.5207,28.20418,2137,54206,581
b'J135118.0+404859',207.82507,40.81644,1378,53061,326
b'J105521.4+372700',163.8393,37.45007,2091,53447,383
b'J161803.0+382209',244.51261,38.36941,1336,52759,38
b'J161111.3+142424',242.79721,14.40675,2524,54568,615
b'J115838.1+541638',179.659,54.27727,1017,52706,92
b'J150912.2+532801',227.3009,53.46697,793,52370,127
b'J132839.2+494518',202.16342,49.75524,1282,52759,613
b'J100319.5+443022',150.83131,44.50639,942,52703,553
b'J151359.3+332108',228.49716,33.35226,1386,53116,232
b'J145857.2+533513',224.73837,53.58717,1164,52674,422
b'J233630.0+153146',354.12506,15.52967,747,52234,466
b'J161610.6+434239',244.04436,43.71105,814,52443,84
b'J163524.5+305644',248.85219,30.94564,1685,53463,627
b'J100035.6+381326',150.14836,38.22398,1277,52765,38
b'J094938.4+364015',147.41023,36.67102,8852,57449,318
b'J022304.2+013240',35.76764,1.54454,7827,57278,422
b'J152918.8+402152',232.32874,40.36467,1679,53149,297
b'J163109.9+384453',247.79141,38.74809,1173,52790,531
b'J090654.6+391500',136.72763,39.25012,4643,55946,582
b'J121404.3+554054',183.51822,55.68172,1018,52672,613
b'J134616.1+510835',206.56744,51.14326,1669,53433,504
b'J115128.5+412444',177.86902,41.4124,1447,53120,260
b'J014004.9+024713',25.02057,2.78716,7842,56899,751
b'J132822.0+331731',202.09182,33.29217,2112,53534,585
b'J142736.4+421552',216.90175,42.26453,8502,57512,645
b'J110222.6+223936',165.59426,22.66013,2488,54149,408
b'J121044.8+205556',182.68707,20.93233,2609,54476,575
b'J085517.4+561700',133.82253,56.28342,7279,57071,615
b'J164807.0+230954',252.02924,23.16512,1424,52912,268
b'J002311.9+003513',5.79971,0.58702,4219,55480,852
b'J120735.9+304753',181.8999,30.79821,2228,53818,407
b'J102811.8+660726',157.04939,66.12391,489,51930,370
b'J120841.6+025548',182.17361,2.93,517,52024,559
b'J143223.5+400534',218.09803,40.09297,1349,52797,491
b'J140109.9+110915',210.29137,11.15435,1703,53799,236
b'J090325.8+300527',135.85773,30.09087,1590,52974,51
b'J160516.4+250143',241.31875,25.02877,1656,53533,505
b'J120132.3+383620',180.38471,38.60575,2027,53433,581
b'J150927.8+070222',227.36618,7.0397,1817,53851,266
b'J145336.8+544532',223.40349,54.7591,6712,56421,526
b'J105441.6+150720',163.67367,15.12247,5355,56009,752
b'J105536.5+605414',163.90217,60.90397,561,52295,632
b'J124628.6+324148',191.61934,32.6967,1975,53734,536
b'J105910.9+500123',164.79556,50.02319,876,52669,33
b'J113259.1+604659',173.24628,60.78309,3211,54852,404
b'J021124.6-081444',32.852584,-8.245448,667,52163,537
b'J103658.5+345746',159.24389,34.96292,2096,53446,145
b'J145828.2+133631',224.61769,13.60874,2751,54243,392
b'J020623.9+034312',31.59985,3.72025,8736,57400,145
b'J133701.6+221247',204.2567,22.21323,2654,54231,335
b'J160346.7+264922',240.94462,26.8228,1393,52824,388
b'J145229.3+141845',223.12222,14.31277,2750,54242,497
b'J130524.1+221911',196.35064,22.31982,2650,54505,492
b'J102244.4+581905',155.68506,58.31811,7086,56658,906
b'J135047.3+405403',207.6971699,40.90089,8392,57483,399
b'J111926.0+314354',169.85846,31.73174,6438,56367,314
b'J130846.5+272349',197.19391,27.39702,2242,54153,593
b'J103158.9+612419',157.99549,61.40528,772,52375,82
b'J120947.3+214035',182.44716,21.67647,2644,54210,216
b'J143347.5+633338',218.44821,63.56055,499,51988,64
b'J130334.5+371620',195.89412,37.27224,2018,53800,93
b'J004950.3+200327',12.45995,20.05766,7619,56900,356
b'J160130.5+234304',240.37709,23.71784,1851,53524,159
b'J010746.2+131203',16.9426,13.20089,4664,56186,438
b'J141441.6+083845',213.67368,8.6457336,1810,53794,480
b'J012128.1+214343',20.36743,21.72889,7631,57279,108
b'J114323.8+311346',175.84882,31.229544,2008,53473,75
b'J141258.5+232626',213.24407,23.44082,2785,54537,569
b'J144216.2+314842',220.5676,31.81188,3868,55360,76
b'J135628.6+554917',209.11928,55.82161,1323,52797,469
b'J234151.3-004336',355.46411,-0.7269,4213,55449,138
b'J094424.7+640900',146.10331,64.1501,1788,54468,179
b'J112320.5+620030',170.83559,62.00846,776,52319,320
b'J132019.0-003435',200.07926,-0.57664,296,51984,182
b'J091725.3+285325',139.35552,28.89055,1937,53388,408
b'J133906.1+405956',204.77581,40.99904,1464,53091,589
b'J131629.8+283736',199.12437,28.62682,2002,53471,312
b'J111613.9+004717',169.05809,0.78806,279,51984,451
b'J134921.4-030214',207.33957,-3.03745,913,52433,12
b'J135400.9+391023',208.50389,39.17315,1378,53061,195
b'J101538.8+530234',153.91183,53.04299,6687,56602,301
b'J000215.2+045532',0.56373987,4.9254191,8740,57367,213
b'J152524.9+101123',231.35413,10.18977,1720,53854,17
b'J155719.7+164948',239.33233,16.83008,2196,53534,349
b'J114920.5+133341',177.3358,13.56151,1762,53415,202
b'J085559.0+005741',133.99589,0.96154,469,51913,238
b'J145131.3+080828',222.8808,8.14138,1814,54555,467
b'J105139.9+332803',162.91703,33.467486,2025,53431,29
b'J120624.1+603246',181.60051,60.54615,954,52405,498
b'J093554.3+394636',143.97662,39.77692,8832,57445,994
b'J104550.0+152150',161.45841,15.363958,2480,53851,132
b'J141446.9+392821',213.69547,39.47268,1380,53084,378
b'J160623.8+540559',241.59938,54.09996,7564,56804,619
b'J112519.5+205453',171.3316,20.91486,6430,56299,236
b'J100837.2+543735',152.15536,54.62661,945,52652,152
b'J132906.3+144308',202.27638,14.71898,1774,53759,541
b'J144450.4+145055',221.21019,14.84887,2748,54234,628
b'J141454.6+013404',213.72783,1.56788,533,51994,121
b'J085247.9+065152',133.19982,6.8647,2332,54149,574
b'J094310.6+284530',145.79451,28.75834,1944,53385,618
b'J083742.8+273436',129.42872,27.57684,1587,52964,473
b'J142327.8+343727',215.86607,34.62428,1840,53472,572
b'J155602.2+552423',239.00933,55.40659,7562,56799,590
b'J101019.0+452927',152.57928,45.49105,4693,55632,876
b'J010412.9+211420',16.054074,21.238784,5703,56190,988
b'J105947.2+644022',164.94698,64.67282,2882,54498,574
b'J095653.0+193253',149.22124,19.54826,2363,53763,81
b'J155606.1+134336',239.02558,13.72689,2521,54538,209
b'J083622.4+272900',129.0935,27.48338,4454,55536,378
b'J125229.3+223322',193.12216,22.55632,2649,54212,421
b'J132943.7+453946',202.43225,45.66303,6627,56369,632
b'J135545.3+201239',208.93875,20.21093,2769,54527,40
b'J135250.7+603451',208.21163,60.58108,786,52319,69
b'J093310.4+394931',143.2936,39.82536,1215,52725,366
b'J103556.4+591913',158.98533,59.32051,7089,56661,112
b'J081834.8+182948',124.64536,18.49689,2082,53358,147
b'J131743.3+334629',199.43059,33.77492,2093,53818,614
b'J155019.3+570800',237.5805,57.13359,617,52072,606
b'J100710.6+033616',151.79441,3.60448,573,52325,169
b'J130820.0+274046',197.08344,27.67945,2242,54153,581
b'J082449.2+473213',126.20533,47.53702,441,51868,621
b'J123819.3+412421',189.58077,41.406,8385,57511,360
b'J102327.3+231238',155.86402,23.21083,6424,56272,769
b'J114719.1+565057',176.8296,56.84928,1311,52765,150
b'J100746.1+590854',151.94224,59.14849,8190,57448,792
b'J105933.7+494307',164.89065,49.71875,6700,56384,342
b'J142859.5+322510',217.24796,32.41946,1841,53491,240
b'J112559.8+304010',171.49882,30.669496,1979,53431,30
b'J093929.9+514103',144.87476,51.68433,7291,56992,892
b'J235507.5+030947',358.78152,3.16316,8741,57390,288
b'J103728.7+311041',159.3696,31.17824,1969,53383,381
b'J140309.3+131706',210.78852,13.284943,1704,53178,222
b'J112647.1+170214',171.69637,17.03727,2499,54176,426
b'J082028.7+480920',125.11965,48.15562,441,51868,559
b'J162744.6+122738',246.9357,12.460637,2530,53881,78
b'J102640.6+064351',156.66955,6.73091,999,52636,302
b'J230547.6-003630',346.44863,-0.60858,678,52884,189
b'J082653.8+125712',126.72446,12.95342,2425,54139,244
b'J111016.0+520653',167.56702,52.11488,878,52353,333
b'J224011.9+252006',340.04974,25.33503,7655,57336,282
b'J081623.0+322359',124.09615,32.39984,861,52318,568
b'J130949.6+162418',197.457,16.4051,2604,54484,311
b'J005237.6+023249',13.157034,2.546951,7857,57278,842
b'J154234.9+565403',235.64559,56.90102,617,52072,469
b'J024819.9-021124',42.083092,-2.1900847,7823,56978,523
b'J114319.9+021148',175.83322,2.19668,514,51994,198
b'J135928.3+531743',209.86818,53.29532,1044,52468,322
b'J161252.2+351652',243.2179,35.28132,1683,53436,535
b'J134127.7+533928',205.36557,53.65802,8206,57424,390
b'J161651.7+385325',244.21576,38.89055,1336,52759,90
b'J131748.6+345236',199.45252,34.87672,2023,53851,186
b'J075101.0+335646',117.75436,33.94621,756,52577,157
b'J133004.6+402120',202.51955,40.35565,4708,55704,574
b'J013350.4-064238',23.46007,-6.71079,7161,56625,898
b'J000532.3+200739',1.38472,20.12758,7594,56947,593
b'J131234.2+095740',198.14272,9.96122,1796,53884,591
b'J144616.0+341855',221.56672,34.31555,1646,53498,490
b'J230028.5+152124',345.11898,15.3567,742,52263,404
b'J120114.2+133132',180.30925,13.5258,1611,53147,364
b'J013356.4-084118',23.48538,-8.68846,662,52147,538
b'J124434.2+242010',191.14264,24.33612,2660,54504,58
b'J115634.8+555951',179.14507,55.99754,6839,56425,842
b'J114436.1+624844',176.15042,62.81244,776,52319,584
b'J141924.8+642331',214.85345,64.39204,498,51984,19
b'J003511.8-004913',8.79933,-0.82055,3588,55184,488
b'J123052.5+203005',187.71885,20.50152,2612,54480,504
b'J164444.6+423322',251.18619,42.55632,628,52083,585
b'J161541.0+375743',243.92085,37.96216,1336,52759,181
b'J222247.9+220123',335.69981,22.02331,7583,56958,138
b'J081917.6+270744',124.82335,27.12914,4461,55888,564
b'J113428.2+414751',173.61776,41.79775,4699,55684,144
b'J135521.2+303320',208.83868,30.5557,2116,53854,510
b'J131342.3+552701',198.42628,55.45034,1040,52722,457
b'J141159.4+423928',212.99776,42.65802,6059,56093,592
b'J002217.1+283406',5.57165,28.56858,7694,57359,958
b'J101942.0+514247',154.92514,51.71332,6668,56605,766
b'J004329.1+185405',10.871567,18.901475,7618,56898,563
b'J005549.7+013034',13.95734,1.50962,4308,55565,338
b'J100545.0+065838',151.43759,6.97737,996,52641,340
b'J145232.5+484945',223.13487,48.829069,1048,52736,464
b'J114551.1+634311',176.46328,63.71985,598,52316,300
b'J011600.7-035415',19.0033,-3.90438,7914,57331,700
b'J155533.0+090649',238.88779,9.11374,1728,53228,340
b'J102554.0+194713',156.47528,19.78712,2375,53770,185
b'J115110.7+472855',177.79498,47.48197,6644,56384,560
b'J103018.9+132911',157.57915,13.48654,1747,53075,516
b'J110529.5+121023',166.37318,12.1733,1603,53119,600
b'J150010.6+410114',225.04446,41.02059,6054,56089,463
b'J080916.1+480352',122.31749,48.06456,7378,56715,480
b'J110402.4+414136',166.01022,41.69356,8366,57432,857
b'J235842.3+043357',359.67634,4.56598,8741,57390,882
b'J161240.1+492528',243.16745,49.42456,622,52054,557
b'J102010.4+611524',155.04341,61.25683,7090,56659,462
b'J135825.5+363617',209.60638,36.60472,1642,53115,262
b'J132101.4+340651',200.25619,34.11423,3377,54950,540
b'J163142.4+465225',247.92699,46.87364,627,52144,361
b'J122040.2+361744',185.16757,36.29557,8866,57457,396
b'J220132.6+203351',330.38588,20.56418,7575,56947,348
b'J022245.4-043402',35.68924,-4.56729,6369,56217,308
b'J124206.5+245223',190.52745,24.87328,2660,54504,161
b'J163621.4+510833',249.08952,51.14262,8058,57196,131
b'J235331.5+280107',358.38172,28.018746,6511,56540,616
b'J114832.2+492814',177.13456,49.47066,967,52636,40
b'J133753.0+400033',204.47096,40.00938,1464,53091,57
b'J012216.4+230318',20.56861,23.05523,7631,57279,960
b'J151119.3+344413',227.83052,34.73704,1385,53108,569
b'J094135.3+353519',145.39722,35.58878,1594,52992,537
b'J131500.8+505935',198.75352,50.99307,8210,57426,578
b'J120907.2+265130',182.2804,26.85846,2229,53823,296
b'J011534.6+071828',18.89449,7.30799,3110,54747,156
b'J160623.0+134902',241.59626,13.817179,2524,54568,113
b'J140241.4+495925',210.67288,49.9905,1670,54553,634
b'J110050.9+502627',165.21235,50.44092,876,52669,639
b'J002612.5+333939',6.55223,33.66097,7130,56568,884
b'J161210.8+550805',243.04531,55.13473,7565,56809,816
b'J115905.7+072644',179.7737999,7.44573999,5389,55953,426
b'J023237.8-092141',38.15754,-9.36158,455,51909,281
b'J012342.8+015905',20.92874,1.98494,7861,57281,80
b'J102824.3+400844',157.10142,40.14563,1428,52998,565
b'J101248.0+213139',153.2001,21.52764,2364,53737,631
b'J111105.2+520806',167.77172,52.13527,6699,56411,646
b'J131830.2+515410',199.62601,51.9028,1667,53430,495
b'J085902.5+295044',134.76051,29.84564,1590,52974,193
b'J152008.5+461615',230.03577,46.27105,1050,52721,584
b'J110146.0+442030',165.44184,44.34194,1436,53054,123
b'J165739.1+341128',254.41315,34.19126,972,52435,467
b'J103246.1+194242',158.19237,19.71179,2376,53770,212
b'J164209.5+494128',250.53998,49.69118,8056,57186,986
b'J162543.1+411749',246.42998,41.29695,6045,56072,732
b'J021122.7-021131',32.84467,-2.19196,7835,56986,519
b'J081018.0+382948',122.57539,38.49693,758,52253,635
b'J120132.1+494057',180.38393,49.68269,3173,54849,622
b'J105010.6+641913',162.54425,64.32037,2882,54498,379
b'J112052.6+635732',170.21951,63.95899,7110,56746,146
b'J115706.5+045928',179.27742,4.9912,841,52375,431
b'J215833.7+011254',329.64074,1.21521,4198,55480,718
b'J162049.7+334125',245.20714,33.69055,1684,53239,507
b'J141840.6+441905',214.66929,44.31829,8501,57519,604
b'J132041.0+351605',200.17088,35.26814,2023,53851,515
b'J091203.2+543147',138.01357,54.52981,7275,57093,221
b'J112135.4+380041',170.39778,38.01159,2037,53446,470
b'J232001.9+221953',350.00829,22.33148,7606,56977,656
b'J160031.8+534837',240.13282,53.81034,6709,56429,108
b'J100418.1+531553',151.07578,53.26478,903,52400,420
b'J101614.7+392921',154.06151,39.48936,1427,52996,406
b'J150027.0+374744',225.11288,37.79569,1351,52790,599
b'J003429.1+275725',8.62133,27.9571,7693,57361,18
b'J142130.5+411821',215.37717,41.30601,1348,53084,488
b'J132843.1+371424',202.17963,37.24023,2102,54115,141
b'J132113.1+610206',200.3046,61.0352,784,52327,170
b'J153152.7+342700',232.96996,34.45023,1355,52823,428
b'J115859.9+095814',179.74965,9.97071,1227,52733,79
b'J105652.5+051726',164.21912,5.29083,580,52368,384
b'J153614.4+205600',234.05958,20.933353,3944,55660,972
b'J122910.3-003530',187.29303,-0.59188,2568,54153,32
b'J103521.8+463037',158.84131,46.510448,7388,56783,877
b'J130209.2+364414',195.53876,36.737204,2018,53800,129
b'J213614.9+005806',324.06222,0.96855,4195,55452,566
b'J091313.2+574738',138.30532,57.7939,8198,57374,358
b'J104418.0+504403',161.0754,50.73437,875,52354,606
b'J121417.3+005456',183.57212,0.9158,324,51666,575
b'J150508.9+561556',226.28728,56.26567,792,52353,581
b'J093434.4+261935',143.64373,26.32659,2294,54524,445
b'J160112.7+252620',240.30294,25.43907,1656,53533,343
b'J123024.0+512202',187.60017,51.36748,8227,57427,720
